feature1,feature2
4.5088134,-2.5760343
-6.8127017,-3.9252622
-0.7898238,-11.856734
-7.068513,-3.6007094
5.2468295,-4.118906
-3.7448022,-7.967276
-1.3808458,-9.290366
-4.794406,-2.7011561
-5.0175285,12.040852
4.960663,3.5579288
1.4738144,3.2458699
-4.0797663,-6.199914
3.1556163,-1.4289358
2.1921477,-2.3322957
-1.5026646,-9.1248455
-7.7577586,-0.72063935
-3.4082565,-1.9552088
4.3365536,-3.0539234
-9.834202,-6.2423472
3.391461,10.382578
-11.076757,4.9771643
0.4472427,-7.576496
1.2408528,-2.081106
3.4853234,-4.407052
7.6450887,-0.84910935
-2.8892987,-2.9801018
-6.457404,1.6452026
2.2301085,3.9658105
-1.4138324,-8.246416
-1.6776657,-10.712068
1.5722224,-13.165545
-7.2021437,-3.7811415
-8.35748,-11.907332
-6.355258,1.6696469
2.649797,-6.022573
-1.3700227,-4.234018
-4.9282985,7.804379
-8.70006,-11.309928
3.0758476,8.59348
-7.892676,1.851934
-0.2192882,-11.373514
-1.153433,-1.9503925
2.3908188,-5.9107447
-3.763631,-0.6466196
7.3680825,0.852177
8.68167,7.7716804
11.50673,5.8561363
-9.937524,-7.431258
13.422593,-3.03321
-10.470379,2.331995
9.119518,7.746057
10.26934,-0.22128266
10.750518,-7.3617315
-2.6721628,13.2331505
-5.96252,-4.8394356
-5.9734225,-6.6785994
-4.483361,-4.357321
5.246386,-8.047237
12.954006,3.87794
-9.723914,-10.991118
-2.1742687,0.4063586
3.2355006,-6.6375656
-12.118784,-2.4427369
4.887144,-6.0661054
2.830334,9.405607
3.052325,9.99803
0.8566247,9.04461
5.842137,1.0283533
2.4604907,5.748319
6.1579847,2.7459884
-9.140975,7.0122366
-3.2355757,0.911273
-10.540063,-6.6209183
-0.47769785,-7.290562
8.317653,-6.856948
3.8750439,-4.6805396
0.17148505,-3.270003
-5.086866,-5.970964
0.38898885,12.908723
-6.4242644,3.4881854
6.187699,-0.68374807
0.48704886,-4.223905
2.5554838,-5.9259915
-2.504144,0.60635656
3.6504047,-8.225396
5.8330617,2.4689693
-8.988791,-4.2218747
-0.83349407,1.2217095
7.704229,-6.541483
9.053248,0.9212217
-5.1199894,-2.704467
-10.538908,7.5565453
-7.5650487,1.7555788
11.46847,-6.747798
4.790316,2.2621028
-6.5651283,-1.3602248
5.6909194,-4.9942
11.998961,-1.5590737
8.498962,8.080212
-7.6509576,-4.648762
1.6592063,-4.872497
2.166073,-13.545885
-9.320405,7.3649454
6.383038,0.26167178
-8.023094,-7.259428
1.2291341,1.3560836
-0.8242685,0.88960415
-7.8332334,-11.457635
-4.5539,-4.0099635
6.5284414,-8.618266
9.503522,0.8854281
9.151534,-1.7564893
-11.01274,-2.457186
-5.792159,8.5824375
-6.6262226,-8.184537
8.316882,4.5776267
-3.796614,0.07299413
-4.2446203,10.682792
-4.9470887,-1.83827
-1.0512338,5.127777
5.7246385,9.0737915
-10.296315,-7.7580624
8.009153,7.051822
6.6264257,5.721339
-7.7487254,6.4102845
-0.34907967,8.074374
-11.287198,5.647129
4.957297,-8.206122
6.5139832,-10.132183
-7.3722734,-11.153161
10.682744,-5.843112
-3.330709,3.0223076
2.467165,1.0783364
-2.723908,5.147688
7.189061,-5.6332927
1.1602939,-8.784846
2.5324361,-5.89169
5.393659,-4.3336153
9.583888,6.0432296
6.84304,-1.1534927
-7.4824867,-11.824935
10.462714,7.965149
13.14798,-4.3191605
-3.6903412,-8.483726
6.8507404,-1.4718406
-4.7580376,-3.0053463
1.6407075,1.2232043
-8.267989,0.4799246
3.8895588,-3.8737311
-5.025467,2.529955
-9.69763,0.50211424
-4.5801024,-11.49794
-0.34290406,-11.037729
2.9785345,1.0542886
-10.830791,-6.167455
-5.9886456,5.9426093
5.329177,1.5612376
12.538576,-2.11687
-3.582348,-1.3938516
-5.583622,8.829078
2.825791,-4.4783306
-2.4407167,11.872991
-12.549476,-0.111851834
-11.236306,5.5807495
0.63023317,-4.5852137
-9.396356,-10.336399
3.1868362,-2.665191
1.7476457,4.7684836
12.1922035,5.6931906
5.9536667,1.0160984
12.161231,-0.4610498
-1.6120964,5.6604743
-4.8941703,7.572497
8.174252,3.4194834
1.8723693,3.4037864
-4.1601553,-10.446205
5.158151,2.4074929
-7.316728,-4.2033286
-10.571323,-2.2563658
-7.1894555,10.3839855
-7.674897,1.7925016
5.2041373,-3.9298074
-1.8268943,13.305208
10.038903,-5.946826
-10.088335,-3.7775948
3.2699885,-5.713755
6.389176,-8.540086
-11.821205,-3.6968873
-10.256766,-6.88921
-8.191479,-4.8393736
3.7619617,-6.9935746
10.172888,0.7935741
7.6281004,-4.1673927
13.30087,-2.5766745
2.713982,4.0140853
4.724437,7.6709704
-2.835104,13.163912
-5.970026,-6.5604315
8.498079,-3.1694329
1.7952436,2.4181275
2.4319623,-12.439124
2.1666183,-7.4131513
0.9083792,8.269681
-10.868814,0.35550827
3.486268,-5.448443
-1.6931995,-6.2358727
3.510371,10.565289
1.913883,1.1206995
-6.209967,2.7183416
12.375888,-5.8074436
-2.146657,5.2356744
3.820489,-4.92617
-3.794385,-9.184598
-1.0430926,1.4891577
3.8644874,-4.4788013
-6.249653,2.0473993
-7.984224,-2.9373085
2.372394,-5.7718577
7.343335,0.4409335
2.6975193,0.95912325
-1.7260355,-6.374906
-4.7439713,-5.629621
-6.7575836,-6.4452744
0.8365567,8.199068
0.080119066,-2.838723
-7.5665407,-1.5838832
-2.4407563,0.4320399
3.962491,-1.5110748
-9.152199,5.2677364
-4.6460686,2.6420991
-1.2603306,-3.8744993
8.157837,-4.883078
12.134644,-6.2810926
12.512074,-4.85461
7.4796143,-4.5225983
-1.8774389,4.844602
-10.686349,-9.024959
-2.2932,-2.432372
14.062712,-0.7447794
4.614534,-3.0955076
1.808713,5.685318
-2.1552932,-7.3602524
-5.580881,-10.759859
3.4794762,-8.130038
-2.2091727,-1.4186935
-0.5795759,13.184014
3.1104002,2.1008773
-5.7799535,-10.451485
2.9122193,9.732751
5.968124,7.8580647
-4.26624,-6.211447
3.8534667,10.802566
-8.947541,8.661472
-1.1800697,4.0196686
-3.1867836,4.5628486
4.0948653,4.0356503
9.724719,0.54037815
0.604359,-0.9692284
-0.8014399,0.80624115
9.043584,6.6029186
-8.227145,-8.811673
11.33401,-4.2388587
-1.1861327,8.6721525
-7.3046026,7.769594
-4.653014,-5.1441164
-4.6344967,-3.630473
-7.2645016,-2.2335424
-8.538209,-4.231574
2.7076807,2.480739
-6.110171,-11.638394
1.337003,-10.967616
3.2532663,1.2565247
-2.8189273,12.290736
10.275818,-6.4230537
12.583463,5.243048
5.1857195,0.56785935
-11.024285,-5.4033766
0.8950179,8.070513
-10.66782,7.066445
3.2351246,-0.7405235
9.0555525,6.50178
1.3745589,-10.520736
10.180108,-0.062654555
8.242151,10.062845
6.1482787,7.9221864
-1.1513062,9.857184
-2.2573066,-2.4976373
0.9435737,-9.29975
12.477681,-5.6589346
13.18642,3.9151542
3.7325182,-1.1258761
-12.299839,-1.8471599
0.89576364,-3.637757
-7.489973,-8.163995
11.0465555,6.570132
-9.798735,-1.0941361
1.8242531,4.818603
6.9961324,-0.4820683
7.582983,6.07408
-10.596884,5.3812704
-1.4781427,-6.762045
-6.7470737,-7.413313
4.4332643,-3.2470207
8.641596,10.056027
6.161344,11.402229
7.874151,10.29876
10.021254,3.2819998
3.6486585,-3.3223572
-5.741173,-10.502217
-5.4114833,-6.9443974
-1.5005624,8.900161
8.802278,1.4235831
4.9487414,-7.310867
9.875901,8.690771
2.8227785,-7.7019973
-0.82333064,0.9011346
2.831079,8.698782
5.985632,2.8537934
-5.445106,5.571646
5.8805437,-6.2229857
10.058566,-7.539153
1.8103833,-11.013736
4.6961656,-2.208668
-5.3973484,7.6592655
1.5238191,-4.5089393
-4.0658255,12.837816
7.847453,3.9371529
-7.993421,3.9964433
-3.1052196,2.9153907
-2.6830354,13.295092
-7.5141325,-1.8662715
1.8802242,-1.3270004
6.42458,-10.066219
-4.298231,4.4973598
1.0825984,1.0142661
4.227129,-6.3226266
11.50861,0.6285643
6.4038277,2.181385
3.198801,7.524897
12.578166,-5.316679
1.8861454,-0.71899927
-8.10487,-7.1360197
-2.4725218,11.880013
5.9658065,-1.1855181
5.9927497,10.723338
-9.026645,4.523063
11.623148,-1.8038995
10.709433,-7.0085163
4.6920667,3.944723
6.3243737,2.5854228
-10.456125,2.0888195
-0.950007,-12.14838
2.555601,-13.531823
7.61034,-0.16034754
5.767563,-9.98898
5.7623734,-6.69257
1.7616343,2.796083
-9.169077,7.003708
2.5391831,-12.763321
-11.325088,6.1972456
7.6678667,10.147689
-5.6253934,8.943858
-9.660217,6.1396594
-8.913063,-2.5189328
-9.839685,7.8045006
5.8472915,0.53406286
10.003261,8.98018
-9.494049,4.0378504
7.3450413,6.5131655
-8.730825,-11.499594
5.529076,2.9949431
3.77857,-5.0796404
6.980555,-1.7804526
1.136958,-13.235734
-4.421398,-8.257541
-7.116867,-4.019095
3.7683146,10.9193945
-5.552841,4.7185454
5.435133,2.2494972
3.5420296,-8.617586
-7.718048,-9.832392
7.1835775,1.4376324
4.799759,-7.672886
-1.6948792,-0.6358799
3.674505,1.5156451
-6.5393543,1.6828419
-6.7256513,1.7864733
10.311196,3.9151106
-0.88371664,4.8654838
4.8013244,6.118638
9.4018345,9.552187
5.0202165,5.0515876
1.2073771,10.812354
-1.444102,-11.195985
-1.7551826,11.8579645
-2.0779376,-6.747756
7.385351,-6.16897
0.03850354,-12.805442
-8.442013,0.462326
8.616964,-7.3961363
8.429003,4.068952
-6.465477,-8.068903
-1.1541929,-1.9785826
2.1939673,-7.422454
-6.3683486,9.271527
-5.081733,11.292154
13.25625,3.5689578
2.3394918,-11.049297
6.284798,2.7191968
-1.3765562,4.0721216
-4.6726513,-4.9820886
-6.571152,-1.1791677
11.264552,-4.7964926
3.0652757,-0.54955053
0.3522357,-7.456436
12.6097555,-2.1491923
-0.89164805,3.1044025
2.4204855,0.95128137
-1.658796,13.576095
-0.87519693,1.1089785
-0.59373164,1.2168007
8.948932,-5.1200743
-10.499209,0.54697114
7.347698,0.7630104
7.627649,-0.000347686
-9.995595,-5.0654626
-5.9797573,-10.4532
-5.6844654,-10.80816
-4.0908446,10.397978
10.633554,-5.4704843
8.391557,9.734063
-1.1655416,2.0486739
8.060963,-5.0684237
3.4693334,9.885436
8.505871,4.219484
2.1724014,-4.9417906
6.033022,-10.089781
-4.598437,-8.217545
6.0298767,2.9517047
-4.6822925,2.874694
-8.9289255,-2.607418
-8.202673,-2.6000922
-0.043338455,-6.1287675
-8.072368,-0.46271342
13.989209,-0.55464107
-12.104669,-3.758906
13.941183,1.4206907
0.019859053,-2.629884
13.932525,1.3364152
-0.34202352,12.906925
-0.32359055,-8.610399
4.8461,7.2006903
-9.814541,-0.24905463
5.068619,-7.263215
6.9635324,-1.7812986
-6.1800103,-11.735991
-5.782695,-4.9370747
-9.419698,8.385575
4.8690004,7.506355
-10.641001,-8.156553
10.154074,4.03026
2.2706554,-7.373983
-7.683992,-6.7610016
-1.9090194,-3.743995
7.213841,1.4612546
11.635688,2.0241354
-5.083126,-0.99326843
6.2214584,-7.9074407
13.729697,0.27010798
-4.7383547,10.853923
-4.3997903,-3.0858831
2.4048069,-13.540868
-7.7496386,3.8982463
-10.033056,-0.067887835
3.8229246,5.771104
2.6058922,-5.915946
3.6933982,6.0014243
8.775115,2.086918
-8.06532,-4.790631
12.366863,-5.4996867
8.778917,-2.1919875
-0.30551258,-8.804558
5.323336,-5.974985
3.3382118,-8.239727
7.5689197,-0.10937868
-1.1925465,-7.4631042
0.029934943,-1.2726244
1.0254661,11.676956
-4.1629643,-5.9075036
-8.497405,-6.526245
-11.866092,-5.113296
12.200911,5.722771
2.3439045,2.3734503
7.1962214,1.4606891
10.093082,-4.953919
-5.2840548,-11.513754
-2.6076827,-4.4783545
-5.7254057,-5.0063734
-4.1254764,-8.241952
3.199186,-7.662757
12.390451,3.5108683
4.6750636,-2.7860255
1.0231942,9.24744
-8.007493,-10.500491
3.4595025,2.4415357
-11.251312,5.9357834
-10.196006,-3.733808
7.8406677,3.9545567
4.621218,-3.1727643
12.557318,5.181803
0.3400429,10.243114
-0.3567179,-12.678829
-2.3532927,0.06273632
-6.917543,3.7304368
-8.579088,-4.621672
-8.531701,-4.698895
5.698709,-6.954743
13.06948,-4.3086863
0.27722752,2.6577885
-12.011806,-4.4902515
5.078901,-3.1819708
-4.7234344,-3.8739061
-7.579539,-7.166301
5.0918436,0.35151502
-7.465081,-2.898212
-7.1259165,-0.7396812
-4.39022,2.758403
-1.7488483,-3.877273
1.323445,-12.053465
-8.534306,-5.7620378
10.138459,-2.8328094
-9.546825,-11.1068535
8.748333,5.674753
-6.0610957,4.203611
2.3550053,0.8917423
2.9904416,6.723008
7.76698,6.999779
2.202637,-11.494136
4.9815755,-6.9659133
-9.68101,-6.270798
-2.0470624,-3.6348965
-4.176043,-8.37346
-7.001897,4.2163754
1.9127765,2.159273
-4.8318815,-9.810984
-1.8628337,4.289201
4.082206,-6.3541455
-7.8592243,9.037971
7.380053,-0.11780543
1.7689215,-3.794413
2.516209,3.6786344
1.4532157,-4.4744506
-1.5286329,-11.120826
8.687484,-3.0742962
-6.4361115,-7.7901263
-10.5871525,7.553549
12.450777,0.17168134
0.17201217,-12.920313
12.59025,-2.1285908
1.0722729,10.080337
-5.0374207,-2.2689974
-5.0735755,-0.013859748
13.982741,1.2242439
11.234491,5.838296
3.9943106,1.6330601
1.875993,-7.0845838
12.104937,-4.7579803
10.657715,4.32003
13.965957,1.1859722
6.9888244,-2.7480278
-1.5432354,5.227664
-2.3672006,-5.1218786
-4.8202753,-2.7478635
-8.289493,-0.58423525
8.796539,1.0749512
-6.2571697,-7.9018445
9.159509,8.070458
-0.02653998,2.2857046
-0.060577594,2.455457
1.5205796,1.4976035
-1.9276562,7.351517
-9.238765,-10.738582
-1.0145861,-7.2918386
3.2351947,10.418239
11.125712,-2.3567903
-9.6184435,-8.269834
-0.6335483,13.593521
-9.487031,6.133788
-9.628246,-0.22304296
11.29441,2.540585
5.0084705,-4.0931487
-9.283777,9.112249
-9.585433,-1.4196697
0.93977755,9.077284
-7.036169,4.043446
10.389011,8.30633
2.829232,2.362026
3.5253532,1.4829398
7.053103,-2.3806968
2.8523273,9.016542
7.2740927,-6.1783805
-5.9501014,8.3054905
-8.985835,-3.5384593
13.814991,-2.887971
2.589196,-4.267416
10.447143,-6.660457
-7.121959,-9.11636
8.425047,-6.1464286
2.13627,-5.4652915
-6.2838526,-8.435526
-3.4439242,3.7046556
-8.17742,-4.4601974
0.22752538,4.0298476
4.933893,-6.3015046
-9.428972,-5.8015413
1.9843838,-10.643398
-2.2889204,-0.08513903
-7.6721306,3.808403
-1.1111242,-1.2100084
1.8198583,-13.272314
-3.7720838,-0.49467647
13.518646,-0.9794553
-11.276794,-6.7390633
3.162167,-0.7707064
12.50544,-5.589505
8.094867,-6.5322285
12.159447,2.124566
-1.3233263,-1.5070082
-3.7417588,3.1121366
-9.165214,6.486795
-10.7220745,0.0519661
5.1538377,3.6754372
-0.75136036,9.257765
3.1100008,10.091511
2.1444044,-3.757546
-1.8654121,1.5889877
-12.522795,-0.42080083
-10.686916,-5.7066054
-2.1790037,12.004739
-4.8864822,11.283465
-8.86627,-9.166714
2.6271694,-5.261293
-0.121611744,-2.8174176
-4.2455363,12.594855
-7.538956,-2.7560778
4.139209,1.1356158
-1.1684558,-2.312724
1.4099362,-10.735927
5.8135734,-0.03828638
-4.0860257,-9.642813
-12.051158,-4.2329617
8.903327,-1.8330626
-8.766769,1.9399543
-12.608734,-0.47509223
3.15858,-6.1096325
-6.5347066,11.09507
-8.292018,-0.7258842
-8.068102,-0.660534
12.942695,-3.0116858
7.6539435,-4.1591816
0.23096782,-10.592541
14.0736475,-1.0800508
0.39260152,-4.4161205
12.754323,0.87819386
6.855866,10.466115
-3.2698743,10.84467
-3.997298,-6.863064
-7.6245766,8.23659
4.2603126,11.2542
-1.8993315,3.8260567
13.706973,2.0382283
10.07101,2.0251935
7.8118067,-3.9704916
8.742564,2.3527777
8.428573,7.491995
0.9019604,12.911217
9.488212,-6.006638
4.305893,11.500245
5.45134,10.418755
-1.1755875,9.115759
4.867679,0.7267227
4.1543803,5.708911
9.638366,-6.867118
-8.9157095,1.9176472
6.537493,0.47741008
-1.5469211,-10.1950445
-8.488266,-10.590008
-1.9432527,-0.9802405
4.960619,-0.1399679
10.612634,2.3582342
5.2142644,9.872748
13.966472,-0.5083684
-5.1274066,2.4659555
-6.586969,9.838644
-11.150111,5.936364
13.978086,-1.4402035
3.6135087,-6.981735
12.356847,-0.89248466
8.493023,10.124042
8.318767,-7.4285145
-0.8789617,4.891477
8.033442,-6.5456967
-10.669367,0.046684753
5.065039,0.23127206
-3.7910626,-0.42132083
-5.1584625,-0.28152102
-1.7338452,-9.629413
-11.641838,-5.7992973
7.041844,-1.8660401
-1.2168522,-4.7516217
-8.01936,-3.926599
3.3071973,-4.6069074
1.3989836,-1.2494302
-7.5383096,5.7216697
3.6327355,-2.341124
12.410165,5.002599
-6.3551946,4.5938544
-2.5748937,-4.107416
-1.6158471,4.9540896
2.363317,-12.344318
-4.174951,-6.8229527
-10.582567,-3.3100207
0.23930933,-3.7135408
-3.9236836,-7.1399226
14.0825815,-0.7594019
1.2222481,11.940827
2.07759,4.194942
13.188057,-3.161162
-12.570565,-0.18267332
10.365507,7.3124194
6.5340548,-0.4560143
-9.534491,-0.9779382
-10.623145,-9.06049
-11.214122,-6.644417
1.4648231,-8.9804125
4.0675693,-9.24638
8.854839,0.39441615
1.3370569,4.9388924
4.2958117,1.7755884
-8.02576,9.684661
-1.3419584,-9.736941
-6.4281116,-6.739952
-7.4271045,-8.490085
5.526716,1.8149544
2.9385972,2.206624
-4.255878,-10.790404
-1.0105911,-10.504234
5.435084,11.526087
-11.854622,-3.386294
5.794998,-5.946343
-9.730936,-1.5838444
-6.9479456,3.81738
-10.811723,-6.578592
0.017359808,-3.1888323
1.8573524,-1.7340392
-5.1379337,-11.487411
-9.841796,-1.5032756
-2.3459053,-2.9652421
5.369377,-9.782533
-0.9325006,1.2109098
-9.077316,9.235378
5.5673766,1.4343283
12.0157175,-6.1014395
-7.2691464,10.998034
0.49215806,12.30155
-5.9857597,-7.221728
-1.1534028,-4.560745
2.771625,-1.8671409
7.9337726,5.705795
7.5581,8.632982
6.3728333,-1.4037569
3.581265,-1.6497173
6.884008,10.787234
11.371951,-1.6370535
7.371434,-5.329202
5.065122,7.249461
-9.527878,3.6139834
-2.911602,4.49948
8.296886,10.210111
-0.08738912,-6.8116693
4.912976,-7.292137
6.9022794,-1.8826727
-10.407953,-5.5370145
5.2731113,0.04864456
1.9141127,2.3431854
-1.5510154,-8.879246
6.919236,1.667913
-11.6423435,-2.3143384
-5.2880096,11.185716
-9.892591,-5.9277916
-5.180925,-4.9188414
-7.7036347,7.5515957
1.036719,-11.13413
2.7240167,2.4634447
-7.193155,-11.617266
11.532846,6.0367894
-1.1687001,-11.4782505
2.1006904,-0.88573223
3.048379,-1.0719658
-9.290071,6.7904563
-1.0860351,3.2989826
10.875598,5.6581182
-0.50568455,3.1097836
-9.488372,-11.27207
3.036309,7.259695
-9.90395,7.643795
-7.473811,-2.8141227
2.5304615,-2.5771272
-1.5064429,-8.947312
9.248076,7.2966795
10.253196,6.82115
9.200773,9.529421
-7.980199,0.48885638
6.4080515,-8.655695
-7.472551,-3.9824774
4.7213974,2.1142178
3.5038886,-4.133959
7.7404366,8.473277
-8.310975,0.61086744
-1.7825376,-0.6630254
-2.482527,-4.4118867
-7.5067897,-4.3314705
8.406498,-5.9121647
-1.9984488,-1.3569663
-2.0982904,-7.1583242
-0.17314449,7.064299
0.37300825,1.1889176
6.349827,-0.7630853
11.20612,1.811646
-1.0467386,5.2708344
-1.8895961,-2.4666612
1.8713939,2.623902
11.9033785,-2.711474
6.5926237,-9.143386
-10.926679,6.9143505
13.107727,3.615672
-0.80581343,4.7333727
8.564891,3.2230747
-5.060753,-2.8753664
3.084593,-0.45941433
11.873763,-4.4220724
-9.835651,-4.2035294
4.486607,-6.5149264
-3.8170357,-0.38389426
-7.6658463,4.2167635
3.887571,-4.8805256
10.33803,3.0762782
11.781049,0.38404465
7.097914,-1.4005183
0.39111164,-4.4975963
-6.779035,3.6276712
1.2508259,-1.8809896
10.682196,-7.2360406
1.264918,-1.4962617
0.014450134,-2.8202405
0.21241565,-0.9522862
-6.432401,11.595936
3.786308,3.4027193
-6.340169,9.424893
12.602873,-5.2171907
1.5541652,-11.095238
0.08394375,2.6823845
-8.326241,2.6581159
-1.8235533,-8.852272
-11.211282,-6.8710275
2.2603796,3.2281182
-10.209937,2.1614087
6.316108,2.6268418
4.8218074,0.8173992
-3.4455266,11.502056
-7.3057494,10.264412
-1.0004365,4.556365
-7.2903204,-11.415141
7.458189,-6.499734
1.864412,-0.88656205
-10.343638,2.004838
-11.284576,-6.6827374
-5.412049,-0.08906869
-7.2120557,-3.6370356
-11.091108,4.7922516
-1.1758612,-2.2333875
-3.1410928,4.890644
-10.575753,-8.767195
-4.812441,-11.471831
5.481193,3.7298284
5.9193144,3.263301
-2.1518812,-7.38883
3.471219,1.4382823
-4.8632817,-7.7013683
6.553735,-10.200166
4.1800194,-8.672953
-1.4228034,5.0566444
-7.5582404,-7.821203
-10.249886,-3.3085196
-2.5411406,0.6713076
10.129132,7.8785934
-6.3647504,3.1524801
11.495823,-6.186641
2.953597,2.328096
12.206136,5.619209
-2.9596772,0.9825382
-0.9502398,-7.072949
-9.726158,8.529483
1.8857415,-4.6388717
-10.581137,7.5618258
-5.3663864,6.426076
12.477388,2.0124626
-3.7747986,-0.48192248
-7.4867325,1.7153809
-1.7726096,-9.505072
8.865381,-6.8289876
5.0075507,-0.06301867
3.8882868,-8.513361
-0.39627331,2.0473623
2.6778538,4.13485
10.640341,-1.7712992
8.428603,7.4321556
-5.52808,-5.585818
7.978,10.215792
-0.046656802,-6.2019296
-6.6786804,-1.4808189
-0.8354864,4.7923183
-9.765727,-7.5836115
13.985186,-0.8088498
5.778877,0.07170345
-2.6074014,-4.449327
-4.2911816,-8.924529
-7.935661,9.162046
7.9774013,-7.052851
13.707158,1.7587063
-7.553807,3.5795445
4.921726,-7.4472694
4.472361,11.336385
12.60999,0.39487177
-3.7748027,-9.47354
5.3261023,-8.959578
-9.2434635,9.232487
3.4632092,7.6205235
4.093151,-1.3651787
-3.7031686,0.8022552
1.5442313,-9.248028
7.6074014,-5.0996366
5.037032,-0.24839388
5.0355253,2.2330148
-1.1805377,-1.7308416
-1.4804306,-8.800499
3.3013227,3.6212053
9.845304,5.292206
-4.92804,4.217888
-0.21023062,3.0394514
10.244854,-7.3500924
7.141327,-2.512816
9.873355,-2.7951002
6.184312,11.401348
-2.8279998,2.141688
-2.39548,-4.9301853
-1.7367646,1.5021662
2.2038903,-13.127208
4.9856668,1.9408311
1.2873183,1.3847607
-1.7514646,-9.329824
-10.544238,-3.4119697
-5.05542,-1.3938782
3.7870502,1.611086
-7.54812,1.7282269
-10.396839,-9.814435
2.044616,-10.877726
-4.871108,12.361954
-8.055344,-5.53588
-7.743741,-1.2880299
-2.1512895,-5.696561
-8.288076,-9.839353
-0.0978913,2.9839592
13.311362,-0.6915866
-4.802112,7.6522474
-0.09832611,2.9708624
-7.593008,-9.448976
-2.559193,-2.8669028
-0.96171504,5.0523405
0.83892065,12.8410225
2.70888,3.970372
-6.933033,-11.606109
9.192261,6.155102
11.505399,-4.354149
-7.8595204,8.143702
-12.333836,0.22086138
-9.233796,7.7461014
10.102254,1.4890543
1.0446926,12.302934
8.97407,-7.4057174
1.9253565,1.0024754
8.156573,-3.6300514
10.564951,-7.4181237
-7.4607983,8.169581
7.2490716,-6.1322103
11.231839,-6.59324
1.855951,-9.468849
-4.88059,-2.2876928
6.8236055,10.469778
4.02221,-8.516359
1.7029494,-3.3844166
9.252999,-7.2702093
-3.8344429,0.4504482
5.008211,2.2552328
0.17186321,2.666592
1.9419498,-5.797338
-6.6226773,-0.35171628
5.1977587,-8.656925
-9.954014,-7.3780017
4.9104614,11.47388
5.693771,2.498567
2.092665,-13.441935
0.9070246,-1.7120296
7.062935,-1.5556839
-12.236355,0.28791305
-1.475776,-1.0150633
-5.1252,2.6279333
-2.1811795,-0.5871233
-8.235264,-5.8828297
10.04838,5.6753063
4.7877116,0.7424749
3.9246142,1.8154488
-5.9703035,-4.947528
6.149929,8.397327
-1.9918616,-2.5296793
-1.4111457,-8.446735
11.858798,-6.3947177
-1.5743372,-10.989769
4.329982,3.9834545
-7.0215063,2.4481366
5.426666,-5.463595
-3.4895022,0.8738368
-7.0524716,3.846747
10.314309,5.7082696
0.8000284,8.40998
3.12333,-1.6003557
5.352454,-4.986872
-11.169005,0.076864906
-1.8764316,3.2473898
6.498948,10.539893
-9.2999525,6.485563
-2.0529528,3.3962047
2.1287668,-3.6128235
-11.877845,-3.5979478
3.7018275,-4.990825
0.1971136,-1.3155254
1.975974,-11.111395
3.5744765,3.7020397
-4.2023244,-11.3597355
9.499453,-5.5906982
1.5346472,-13.118271
-4.1100764,8.148462
-6.069851,-11.395161
-9.196992,-11.540773
-9.265217,-0.8709638
-8.196582,-5.925693
4.894601,-0.022726642
0.100124635,3.7442188
-8.382617,-7.3956623
9.017993,-7.7980137
-10.856073,7.124872
7.1416245,8.91172
4.55623,-2.2014258
5.858888,-8.415292
-3.9081104,-7.208611
11.809893,6.0760164
-2.188009,-6.52617
14.039185,-0.7333385
-0.8752736,4.996782
12.847227,4.4982643
-9.60307,-4.8685913
3.7132149,4.1122756
-11.702067,-1.9823554
3.8817952,9.822505
4.5518355,-5.7626233
-6.8331847,-12.088923
3.945692,-7.9022064
0.9077622,5.1653543
1.7085483,-6.92815
8.572897,-7.598783
2.2703176,0.96194166
-2.7201807,5.2041674
7.3239045,0.054289024
4.61672,11.554362
1.8447353,-3.7001004
-7.4570894,-2.3886185
-6.7914205,-11.258655
11.850951,-0.06766738
9.420625,-5.2001657
6.347556,-8.437437
-0.9401562,12.125192
2.5309107,-13.245091
5.3770585,-4.3380117
9.10631,7.1154137
-1.1519929,5.03984
3.0219624,-1.6612281
1.3734101,-10.724457
-9.560108,-11.116828
-10.533733,2.188793
-8.577086,-2.630604
-7.2094984,-3.0871198
6.166638,2.5887744
-12.150365,-2.7941039
5.533237,-0.7450471
-3.5104716,-1.6502368
-10.35366,-2.1680248
-12.197561,-0.098808065
6.464136,-8.5193615
12.980546,2.7436717
-1.478208,-8.6680155
-0.059513755,-2.4441507
-9.224818,4.2936125
-2.1327806,7.390527
6.885785,10.669005
7.2475886,-0.29445016
-5.895968,-6.8875527
-6.7563777,-8.76467
0.43666768,-7.8718834
13.092499,-2.886078
-10.111513,-10.216473
-7.556393,-9.809402
-1.1659108,2.1681864
-4.674993,10.554494
-1.5267406,-9.032049
-7.8176017,-7.5136895
13.28115,-3.8327377
3.9402678,-7.8946314
-5.7694225,8.567023
11.767485,-4.7796483
6.707151,10.890237
-9.15804,-9.118275
-10.833592,5.7153063
-4.9717684,-1.6871897
-3.8842766,0.452865
0.6441735,-9.792399
-10.987933,4.7349677
-7.246196,-3.6510627
-0.85488355,2.9585598
1.484066,-10.756462
-7.3279004,-7.0115747
8.007081,3.9602215
5.978546,-6.530187
9.135135,-5.423663
2.0951877,-13.381311
10.074425,1.4992769
0.09931657,-8.217277
-1.030676,-10.436925
-2.7088833,13.179673
10.345713,-5.07545
-6.487266,11.581418
14.000075,1.2044768
-5.3150826,-9.588743
8.565596,4.2417192
-0.3710239,-5.852623
8.339543,10.241105
-5.0427713,-4.6991677
-10.3558855,4.9904723
-5.3163357,7.64505
